site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_sim_site,nearest_volt,power_pool,US_region,automated_error
50112,48.3,-117.1,B,calculated,MAGE,,0.4145956885347474,-0.3823752185357036,54.3827459937994,-53.12888977730831,0.5200972375002975,,,NorthernGridConnected,West,
50112,48.3,-117.1,B,calculated,OpenGGCM,,0.4145956885347474,-0.3823752185357036,54.3827459937994,-53.12888977730831,0.5200972375002975,,,NorthernGridConnected,West,
50131,37.8,-84.7,B,measured,NERC,,0.6012161899336259,-0.2209693329684212,46.76211376545731,-13.938828110035116,0.2165113742529364,,,PJM,East,
50131,37.8,-84.7,B,calculated,SWMF,,0.6012161899336259,-0.2209693329684212,46.76211376545731,-13.938828110035116,0.2165113742529364,,,PJM,East,
50131,37.8,-84.7,B,calculated,MAGE,,0.6012161899336259,-0.2209693329684212,46.76211376545731,-13.938828110035116,0.2165113742529364,,,PJM,East,
50131,37.8,-84.7,B,calculated,OpenGGCM,,0.6012161899336259,-0.2209693329684212,46.76211376545731,-13.938828110035116,0.2165113742529364,,,PJM,East,
50132,38.0,-84.8,B,measured,NERC,,0.6526523734307923,-0.1853180782966305,46.95800649106007,-14.068423196651043,0.2214442237962764,,138.0,PJM,East,
50132,38.0,-84.8,B,calculated,SWMF,,0.6526523734307923,-0.1853180782966305,46.95800649106007,-14.068423196651043,0.2214442237962764,,138.0,PJM,East,
50132,38.0,-84.8,B,calculated,MAGE,,0.6526523734307923,-0.1853180782966305,46.95800649106007,-14.068423196651043,0.2214442237962764,,138.0,PJM,East,
50132,38.0,-84.8,B,calculated,OpenGGCM,,0.6526523734307923,-0.1853180782966305,46.95800649106007,-14.068423196651043,0.2214442237962764,,138.0,PJM,East,
50103,33.3,-89.2,B,measured,NERC,,0.33901322106753,-0.4697833645558863,42.06675373693177,-18.710477052827475,0.1261758639888985,,,SERTP,East,
50103,33.3,-89.2,B,calculated,SWMF,,0.33901322106753,-0.4697833645558863,42.06675373693177,-18.710477052827475,0.1261758639888985,,,SERTP,East,
50103,33.3,-89.2,B,calculated,MAGE,,0.33901322106753,-0.4697833645558863,42.06675373693177,-18.710477052827475,0.1261758639888985,,,SERTP,East,
50103,33.3,-89.2,B,calculated,OpenGGCM,,0.33901322106753,-0.4697833645558863,42.06675373693177,-18.710477052827475,0.1261758639888985,,,SERTP,East,
50104,36.0,-84.1,B,measured,NERC,,0.5592615251552008,-0.2523850572809846,44.98652056449961,-13.12945871409814,0.1765227679464048,,161.0,SERTP,East,
50104,36.0,-84.1,B,calculated,SWMF,,0.5592615251552008,-0.2523850572809846,44.98652056449961,-13.12945871409814,0.1765227679464048,,161.0,SERTP,East,
50104,36.0,-84.1,B,calculated,MAGE,,0.5592615251552008,-0.2523850572809846,44.98652056449961,-13.12945871409814,0.1765227679464048,,161.0,SERTP,East,
50104,36.0,-84.1,B,calculated,OpenGGCM,,0.5592615251552008,-0.2523850572809846,44.98652056449961,-13.12945871409814,0.1765227679464048,,161.0,SERTP,East,
50109,35.6,-84.7,B,measured,NERC,,0.8873089882136032,-0.0519251191665101,44.56462480540765,-13.788430313576242,0.1681626814155214,,,SERTP,East,
50109,35.6,-84.7,B,calculated,SWMF,,0.8873089882136032,-0.0519251191665101,44.56462480540765,-13.788430313576242,0.1681626814155214,,,SERTP,East,
50109,35.6,-84.7,B,calculated,MAGE,,0.8873089882136032,-0.0519251191665101,44.56462480540765,-13.788430313576242,0.1681626814155214,,,SERTP,East,
50109,35.6,-84.7,B,calculated,OpenGGCM,,0.8873089882136032,-0.0519251191665101,44.56462480540765,-13.788430313576242,0.1681626814155214,,,SERTP,East,
50115,41.3,-90.5,B,measured,NERC,,1.4474025826441173,0.160589343215479,49.97756019787159,-20.98785374428465,0.3133809122752558,,,MISO,Central,
50115,41.3,-90.5,B,calculated,SWMF,,1.4474025826441173,0.160589343215479,49.97756019787159,-20.98785374428465,0.3133809122752558,,,MISO,Central,
50115,41.3,-90.5,B,calculated,MAGE,,1.4474025826441173,0.160589343215479,49.97756019787159,-20.98785374428465,0.3133809122752558,,,MISO,Central,
50115,41.3,-90.5,B,calculated,OpenGGCM,,1.4474025826441173,0.160589343215479,49.97756019787159,-20.98785374428465,0.3133809122752558,,,MISO,Central,
50116,37.2,-86.9,B,measured,NERC,,0.6880772749551748,-0.1623627853080093,46.0708893656668,-16.421168871417798,0.1999669848260331,,161.0,SERTP,East,
50116,37.2,-86.9,B,calculated,SWMF,,0.6880772749551748,-0.1623627853080093,46.0708893656668,-16.421168871417798,0.1999669848260331,,161.0,SERTP,East,
50116,37.2,-86.9,B,calculated,MAGE,,0.6880772749551748,-0.1623627853080093,46.0708893656668,-16.421168871417798,0.1999669848260331,,161.0,SERTP,East,
50116,37.2,-86.9,B,calculated,OpenGGCM,,0.6880772749551748,-0.1623627853080093,46.0708893656668,-16.421168871417798,0.1999669848260331,,161.0,SERTP,East,
50117,36.1,-81.0,B,measured,NERC,,2.7564328346317017,0.4403474145899267,45.18400303942099,-9.587706444429562,0.1805775543591551,,,SERTP,East,
50117,36.1,-81.0,B,calculated,SWMF,,2.7564328346317017,0.4403474145899267,45.18400303942099,-9.587706444429562,0.1805775543591551,,,SERTP,East,
50117,36.1,-81.0,B,calculated,MAGE,,2.7564328346317017,0.4403474145899267,45.18400303942099,-9.587706444429562,0.1805775543591551,,,SERTP,East,
50117,36.1,-81.0,B,calculated,OpenGGCM,,2.7564328346317017,0.4403474145899267,45.18400303942099,-9.587706444429562,0.1805775543591551,,,SERTP,East,
50118,39.4,-87.4,B,measured,NERC,,0.4903456338448295,-0.3094976874089987,48.24397426827768,-17.187816861891438,0.2567382390764825,,,MISO,Central,
50118,39.4,-87.4,B,calculated,SWMF,,0.4903456338448295,-0.3094976874089987,48.24397426827768,-17.187816861891438,0.2567382390764825,,,MISO,Central,
50118,39.4,-87.4,B,calculated,MAGE,,0.4903456338448295,-0.3094976874089987,48.24397426827768,-17.187816861891438,0.2567382390764825,,,MISO,Central,
50118,39.4,-87.4,B,calculated,OpenGGCM,,0.4903456338448295,-0.3094976874089987,48.24397426827768,-17.187816861891438,0.2567382390764825,,,MISO,Central,
50119,35.0,-85.3,B,measured,NERC,,0.996526544232336,-0.0015111286141768,43.94193414375441,-14.431333269327364,0.1565416997448219,,,SERTP,East,
50119,35.0,-85.3,B,calculated,SWMF,,0.996526544232336,-0.0015111286141768,43.94193414375441,-14.431333269327364,0.1565416997448219,,,SERTP,East,
50119,35.0,-85.3,B,calculated,MAGE,,0.996526544232336,-0.0015111286141768,43.94193414375441,-14.431333269327364,0.1565416997448219,,,SERTP,East,
50119,35.0,-85.3,B,calculated,OpenGGCM,,0.996526544232336,-0.0015111286141768,43.94193414375441,-14.431333269327364,0.1565416997448219,,,SERTP,East,
50120,34.3,-88.8,B,measured,NERC,,0.6415197941404186,-0.1927899388941441,43.08519593967859,-18.34291142057459,0.1418538827441286,,,SERTP,East,
50120,34.3,-88.8,B,calculated,SWMF,,0.6415197941404186,-0.1927899388941441,43.08519593967859,-18.34291142057459,0.1418538827441286,,,SERTP,East,
50120,34.3,-88.8,B,calculated,MAGE,,0.6415197941404186,-0.1927899388941441,43.08519593967859,-18.34291142057459,0.1418538827441286,,,SERTP,East,
50120,34.3,-88.8,B,calculated,OpenGGCM,,0.6415197941404186,-0.1927899388941441,43.08519593967859,-18.34291142057459,0.1418538827441286,,,SERTP,East,
50122,35.6,-89.3,B,measured,NERC,,0.7105385487306504,-0.1484123553904725,44.357065201972375,-19.02123220722716,0.1641962729007354,,,SERTP,East,
50122,35.6,-89.3,B,calculated,SWMF,,0.7105385487306504,-0.1484123553904725,44.357065201972375,-19.02123220722716,0.1641962729007354,,,SERTP,East,
50122,35.6,-89.3,B,calculated,MAGE,,0.7105385487306504,-0.1484123553904725,44.357065201972375,-19.02123220722716,0.1641962729007354,,,SERTP,East,
50122,35.6,-89.3,B,calculated,OpenGGCM,,0.7105385487306504,-0.1484123553904725,44.357065201972375,-19.02123220722716,0.1641962729007354,,,SERTP,East,
Ackerman,33.3749,-89.2104,B,measured,TVA,,0.3508989921866394,-0.4548178791154853,42.14097909633173,-18.728363129562208,0.1272575004184342,,161.0,SERTP,East,
Allen,35.0675,-90.1602,B,measured,TVA,"x In TVAmagmetadata.dat, but no file",0.6194250535069582,-0.2080112329802317,43.77985217866821,-19.94740235068388,0.1536508776467509,,,MISO,Central,
Anderson,0.0,0.0,GIC,measured,TVA,"GIC file exists, but no lat/long in GIC_monitors.txt",,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
Bradley,35.0425,-84.9587,GIC,measured,TVA,,1.0815509992037882,0.0340470028787457,43.99780024525031,-14.046255850684448,0.1575506554094423,,500.0,SERTP,East,Low signal: all GIC values within +/- 3.5 A
Bull Run,36.0193,-84.1575,GIC,calculated,TVA,,0.5554131998087664,-0.2553838031309736,45.00370856650387,-13.19639330517405,0.1768720314876452,,500.0,SERTP,East,
Bull Run,36.0193,-84.1575,GIC,measured,TVA,,0.5554131998087664,-0.2553838031309736,45.00370856650387,-13.19639330517405,0.1768720314876452,,500.0,SERTP,East,
Bull Run,36.0252,-84.1468,B,measured,TVA,,0.5547525505882388,-0.2559006923337165,45.009992746279465,-13.184541869260102,0.1769998996849792,,500.0,SERTP,East,
Bull Run,36.0193,-84.1575,B,calculated,SWMF,,0.5554131998087664,-0.2553838031309736,45.00370856650387,-13.19639330517405,0.1768720314876452,,500.0,SERTP,East,
Bull Run,36.0193,-84.1575,B,calculated,MAGE,,0.5554131998087664,-0.2553838031309736,45.00370856650387,-13.19639330517405,0.1768720314876452,,500.0,SERTP,East,
Bull Run,36.0193,-84.1575,B,calculated,OpenGGCM,,0.5554131998087664,-0.2553838031309736,45.00370856650387,-13.19639330517405,0.1768720314876452,,500.0,SERTP,East,
Colbert,34.7385,-87.8374,B,measured,TVA,"x In TVAmagmetadata.dat, but no file",0.8555080971287431,-0.067775875635808,43.56998992511334,-17.290311107256276,0.1499870326543059,,,SERTP,East,
East Point,34.1946,-86.7474,GIC,measured,TVA,,1.165993839941167,0.066696256009079,43.07684458700692,-16.01539978878294,0.1417177108873955,,500.0,SERTP,East,
Gallatin,36.3189,-86.4106,B,measured,TVA,"x In TVAmagmetadata.dat, but no file",0.73188952101273,-0.1355544709029276,45.21283536177377,-15.791469446403656,0.1811772921696948,,161.0,SERTP,East,
Gleason,36.246,-88.612,GIC,measured,TVA,,0.9440160013915432,-0.0250206442007095,45.03695158941748,-18.29637538636625,0.1775494981367985,,500.0,SERTP,East,
John Sevier,36.3806,-82.9581,B,measured,TVA,"x In TVAmagmetadata.dat, but no file",0.7718010720160107,-0.1124946225379901,45.406229530219264,-11.845967755046692,0.1852518769252767,,161.0,SERTP,East,
Johnsonville,36.029,-87.985,GIC,measured,TVA,,1.039608708631705,0.0168699088578835,44.85120033717951,-17.56361242729462,0.1737970151747592,,161.0,SERTP,East,
Lagoon Creek,35.6475,-89.3907,B,measured,TVA,,0.7051250220372007,-0.1517338736935883,44.39973032990042,-19.12844066644183,0.1650038798618801,,500.0,SERTP,East,
Madison,34.7964,-86.5207,GIC,measured,TVA,"x In GIC_monitors.txt, but no file",0.6029211695736985,-0.219739467059122,43.68772435566548,-15.802695918217022,0.1520315858497397,,500.0,SERTP,East,
Montgomery,36.5949,-87.2533,GIC,measured,TVA,,1.0349744841285202,0.0149296429921811,45.45064775321149,-16.775981446168387,0.1862005822066675,,500.0,SERTP,East,
Montgomery,36.5949,-87.2533,GIC,calculated,TVA,,1.0349744841285202,0.0149296429921811,45.45064775321149,-16.775981446168387,0.1862005822066675,,500.0,SERTP,East,
Montgomery,36.5949,-87.2533,B,calculated,SWMF,,1.0349744841285202,0.0149296429921811,45.45064775321149,-16.775981446168387,0.1862005822066675,,500.0,SERTP,East,
Montgomery,36.5949,-87.2533,B,calculated,MAGE,,1.0349744841285202,0.0149296429921811,45.45064775321149,-16.775981446168387,0.1862005822066675,,500.0,SERTP,East,
Montgomery,36.5949,-87.2533,B,calculated,OpenGGCM,,1.0349744841285202,0.0149296429921811,45.45064775321149,-16.775981446168387,0.1862005822066675,,500.0,SERTP,East,
Paradise 2,37.2587,-86.9781,GIC,measured,TVA,low values,0.6772767922631994,-0.1692338057825545,46.12595619391967,-16.51551820845174,0.2012373309067097,,500.0,SERTP,East,Low signal: all GIC values within +/- 3.5 A
Paradise 3,37.2587,-86.9781,GIC,measured,TVA,,0.6772767922631994,-0.1692338057825545,46.12595619391967,-16.51551820845174,0.2012373309067097,,500.0,SERTP,East,Data gap detected >= 10.0 minutes (6156.0 seconds)
Paradise,37.2561,-86.9986,B,measured,TVA,,0.6847104353831177,-0.1644930531831135,46.12242852306816,-16.538806856232302,0.2011557090714452,,,SERTP,East,
Pinhook,36.0465,-86.6059,GIC,measured,TVA,,0.7895845317566931,-0.1026013682392736,44.93228977049967,-15.99344057134212,0.1754253021644039,,500.0,SERTP,East,
Raccoon Mountain,35.0571,-85.3872,GIC,measured,TVA,,0.9440325305561166,-0.0250130400265123,43.99548113403329,-14.534299601082818,0.157508642600449,,500.0,SERTP,East,
Raccoon Mountain,35.0571,-85.3872,B,measured,TVA,,0.9440325305561166,-0.0250130400265123,43.99548113403329,-14.534299601082818,0.157508642600449,,500.0,SERTP,East,
Rutherford,35.8275,-86.5986,GIC,measured,TVA,,0.7616738866511537,-0.1182309335725758,44.71393451342441,-15.968341854923322,0.171075070518027,,500.0,SERTP,East,
Shawnee,37.1457,-88.7705,B,measured,TVA,"x In TVAmagmetadata.dat, but no file",1.0868298132950276,0.0361615432275688,45.926857942874776,-18.558124687413983,0.1966820889271209,,500.0,MISO,Central,
Shelby,35.3859,-89.8042,GIC,measured,TVA,,0.6428864352302863,-0.1918657376648349,44.1167889513028,-19.573616956786573,0.1597213491932494,,500.0,SERTP,East,
Southaven,34.9939,-90.0497,GIC,measured,TVA,,0.6304573135603162,-0.2003443129176818,43.7124196175502,-19.815666250038625,0.1524639624042789,,500.0,MISO,Central,
Sullivan,36.4419,-82.2791,GIC,measured,TVA,,1.305091968773438,0.1156411171328858,45.48903755610883,-11.071122055538789,0.1870244428896465,,500.0,SERTP,East,
Union,34.378,-88.8578,GIC,measured,TVA,,0.6530342400019656,-0.1850640471260476,43.16013829269418,-18.414698742606205,0.1430817154348938,,500.0,SERTP,East,
Union,34.378,-88.8578,GIC,calculated,TVA,,0.6530342400019656,-0.1850640471260476,43.16013829269418,-18.414698742606205,0.1430817154348938,,500.0,SERTP,East,
Union,34.375,-88.8567,B,measured,TVA,,0.65263229354328,-0.1853314402621314,43.157199435516986,-18.4132049540914,0.1430333664820393,,500.0,SERTP,East,
Union,34.378,-88.8578,B,calculated,SWMF,,0.6530342400019656,-0.1850640471260476,43.16013829269418,-18.414698742606205,0.1430817154348938,,500.0,SERTP,East,
Union,34.378,-88.8578,B,calculated,MAGE,,0.6530342400019656,-0.1850640471260476,43.16013829269418,-18.414698742606205,0.1430817154348938,,500.0,SERTP,East,
Union,34.378,-88.8578,B,calculated,OpenGGCM,,0.6530342400019656,-0.1850640471260476,43.16013829269418,-18.414698742606205,0.1430817154348938,,500.0,SERTP,East,
Watts Bar,35.6091,-84.7831,B,measured,TVA,,0.8951166757313451,-0.0481203520319029,44.57053897831496,-13.88376393689458,0.1682770927834678,,161.0,SERTP,East,
Weakley,36.2752,-88.8347,GIC,measured,TVA,missing periods of data,0.9126381392221878,-0.0397013859823397,45.054846430806805,-18.55262025801529,0.177915254666545,,500.0,SERTP,East,
Widows Creek,34.8859,-85.7554,GIC,measured,TVA,,0.7869561046938021,-0.1040494913015716,43.8095236295197,-14.940744870122677,0.1541760632742072,,500.0,SERTP,East,
Widows Creek,34.8859,-85.7554,GIC,calculated,TVA,,0.7869561046938021,-0.1040494913015716,43.8095236295197,-14.940744870122677,0.1541760632742072,,500.0,SERTP,East,
Widows Creek,34.8859,-85.7554,B,calculated,SWMF,,0.7869561046938021,-0.1040494913015716,43.8095236295197,-14.940744870122677,0.1541760632742072,,500.0,SERTP,East,
Widows Creek,34.8859,-85.7554,B,calculated,MAGE,,0.7869561046938021,-0.1040494913015716,43.8095236295197,-14.940744870122677,0.1541760632742072,,500.0,SERTP,East,
Widows Creek,34.8859,-85.7554,B,calculated,OpenGGCM,,0.7869561046938021,-0.1040494913015716,43.8095236295197,-14.940744870122677,0.1541760632742072,,500.0,SERTP,East,
Widows Creek,34.8859,-85.7554,GIC,calculated,GMU,,0.7869561046938021,-0.1040494913015716,43.8095236295197,-14.940744870122677,0.1541760632742072,14133615.0,500.0,SERTP,East,
Raccoon Mountain,35.0571,-85.3872,GIC,calculated,GMU,,0.9440325305561166,-0.0250130400265123,43.99548113403329,-14.534299601082818,0.157508642600449,16489940.0,500.0,SERTP,East,
Southaven,34.9939,-90.0497,GIC,calculated,GMU,,0.6304573135603162,-0.2003443129176818,43.7124196175502,-19.815666250038625,0.1524639624042789,90962732.0,500.0,MISO,Central,
Shelby,35.3859,-89.8042,GIC,calculated,GMU,,0.6428864352302863,-0.1918657376648349,44.1167889513028,-19.573616956786573,0.1597213491932494,97859576.0,500.0,SERTP,East,
Union,34.378,-88.8578,GIC,calculated,GMU,,0.6530342400019656,-0.1850640471260476,43.16013829269418,-18.414698742606205,0.1430817154348938,98699542.0,500.0,SERTP,East,
Gleason,36.246,-88.612,GIC,calculated,GMU,,0.9440160013915432,-0.0250206442007095,45.03695158941748,-18.29637538636625,0.1775494981367985,106759357.0,500.0,SERTP,East,
Johnsonville,36.029,-87.985,GIC,calculated,GMU,,1.039608708631705,0.0168699088578835,44.85120033717951,-17.56361242729462,0.1737970151747592,106782533.0,161.0,SERTP,East,
Bull Run,36.0193,-84.1575,GIC,calculated,GMU,,0.5554131998087664,-0.2553838031309736,45.00370856650387,-13.19639330517405,0.1768720314876452,108137138.0,500.0,SERTP,East,
Sullivan,36.4419,-82.2791,GIC,calculated,GMU,,1.305091968773438,0.1156411171328858,45.48903755610883,-11.071122055538789,0.1870244428896465,108718796.0,500.0,SERTP,East,
Paradise 3,37.2587,-86.9781,GIC,calculated,GMU,,0.6772767922631994,-0.1692338057825545,46.12595619391967,-16.51551820845174,0.2012373309067097,157842592.0,500.0,SERTP,East,
Rutherford,35.8275,-86.5986,GIC,calculated,GMU,,0.7616738866511537,-0.1182309335725758,44.71393451342441,-15.968341854923322,0.171075070518027,164138694.0,500.0,SERTP,East,
Weakley,36.2752,-88.8347,GIC,calculated,GMU,,0.9126381392221878,-0.0397013859823397,45.054846430806805,-18.55262025801529,0.177915254666545,287491782.0,500.0,SERTP,East,
Montgomery,36.5949,-87.2533,GIC,calculated,GMU,,1.0349744841285202,0.0149296429921811,45.45064775321149,-16.775981446168387,0.1862005822066675,708931360.0,500.0,SERTP,East,
Pinhook,36.0465,-86.6059,GIC,calculated,GMU,,0.7895845317566931,-0.1026013682392736,44.93228977049967,-15.99344057134212,0.1754253021644039,1210590700.0,500.0,SERTP,East,
10659,42.5,-87.9,GIC,calculated,GMU,,1.4085185528992998,0.1487625718533669,51.313394527098346,-18.07954273000102,0.3654174397422635,40397417.0,345.0,MISO,Central,
10077,42.3,-87.9,GIC,calculated,GMU,,1.3255865352890053,0.1224080840659391,51.1138455356653,-18.05811313037768,0.3571272770543199,177767948.0,138.0,PJM,East,
10238,31.5,-83.5,GIC,calculated,GMU,,0.9257162349465204,-0.0335221196715361,40.51152940603236,-12.192004654100506,0.1055121256828184,53154820.0,230.0,SERTP,East,
10203,35.0,-85.3,GIC,calculated,GMU,,0.996526544232336,-0.0015111286141768,43.94193414375441,-14.431333269327364,0.1565416997448219,53159889.0,,SERTP,East,
10113,45.6,-121.1,GIC,calculated,GMU,,0.6593937188565016,-0.1808551941036236,51.20973442656421,-56.70613875743446,0.36108719228872,55975045.0,500.0,NorthernGridUnconnected,West,
10076,41.8,-88.0,GIC,calculated,GMU,,0.9543020586643974,-0.0203141392918848,50.610001043256645,-18.12255811685062,0.3370226436633666,71870004.0,,PJM,East,
10402,39.5,-78.9,GIC,calculated,GMU,,1.100117757927958,0.0414391750501201,48.63182502972377,-7.307381381047362,0.2684487118590954,73877825.0,138.0,PJM,East,
10428,36.7,-76.5,GIC,calculated,GMU,,1.305214367144753,0.1156818456378613,45.87163805227058,-4.439352902847068,0.1954370584667418,80921422.0,,PJM,East,
10187,41.0,-81.6,GIC,calculated,GMU,,0.6117421374360327,-0.2134316038153043,50.06412043878372,-10.543983745044356,0.3165160181145472,86822197.0,,PJM,East,
10052,44.9,-97.0,GIC,calculated,GMU,,1.4613600380655098,0.1647572270786324,53.12271457325617,-29.127474001522444,0.4499390710472339,86958445.0,,SPP,Central,
10195,39.7,-74.9,GIC,calculated,GMU,,2.354882212141629,0.3719691892159787,48.88719785128629,-2.637939134348516,0.2764493863131914,95131944.0,,PJM,East,
10184,39.0,-78.2,GIC,calculated,GMU,,2.098515690648496,0.3219122207891498,48.1453971333501,-6.472700714072776,0.2538441942482828,97213220.0,500.0,PJM,East,
10204,35.3,-89.8,GIC,calculated,GMU,,0.6301141833833783,-0.2005807446416425,44.031298836731125,-19.56101370687615,0.1581587643579561,97859576.0,,SERTP,East,
10114,46.5,-116.9,GIC,calculated,GMU,,0.7795147586163345,-0.108175657864546,52.64024764078257,-52.33632252943973,0.4256547104221677,98830488.0,,NorthernGridConnected,West,
10115,47.6,-114.6,GIC,calculated,GMU,,0.2891062058950986,-0.5389425857521396,54.00820306221349,-50.09336147601408,0.4981709803596629,102517038.0,230.0,NorthernGridUnconnected,West,
10079,41.5,-87.6,GIC,calculated,GMU,,0.7866879617083581,-0.1041974955708377,50.33026558193213,-17.623038378428202,0.3263533016477513,104296608.0,345.0,PJM,East,
10063,33.4,-112.5,GIC,calculated,GMU,,0.5072943140435764,-0.294740005400589,40.22744657558942,-44.48590213438411,0.1021207928443251,105031194.0,,WestConnect,West,
10660,36.2,-88.6,GIC,calculated,GMU,,0.9314245148534188,-0.0308523357339139,44.99164226608075,-18.278663297495733,0.1766267697197612,106759357.0,,SERTP,East,
10693,36.0,-84.1,GIC,calculated,GMU,,0.5592615251552008,-0.2523850572809846,44.98652056449961,-13.12945871409814,0.1765227679464048,108137138.0,161.0,SERTP,East,
10197,36.4,-82.2,GIC,calculated,GMU,,1.4198283724986611,0.1522358504523761,45.44958503022409,-10.978157442757729,0.1861778274386792,108718796.0,,SERTP,East,
10185,39.3,-81.3,GIC,calculated,GMU,,0.458449579058219,-0.3387084216971334,48.373901155575325,-10.095633855275205,0.2606031189316929,138212810.0,,PJM,East,
10099,41.4,-73.4,GIC,calculated,GMU,,2.7748233392986035,0.4432353387343588,50.59455197658316,-0.8912264355120784,0.3364244064389854,140295802.0,,NYISO,East,
10220,39.4,-87.4,GIC,calculated,GMU,,0.4903456338448295,-0.3094976874089987,48.24397426827768,-17.187816861891438,0.2567382390764825,391063456.0,,MISO,Central,
10208,35.8,-86.5,GIC,calculated,GMU,,0.7257450701500456,-0.1392159055671167,44.69079428892031,-15.853922423093188,0.1706204234359063,164138694.0,,SERTP,East,
10186,42.0,-80.0,GIC,calculated,GMU,,0.5616616324596242,-0.2505252421024606,51.106255825960105,-8.713989832799731,0.3568157064246364,175954899.0,,PJM,East,
10622,39.3,-86.5,GIC,calculated,GMU,,0.5118813171556331,-0.2908307212102241,48.18538730619996,-16.136308739574567,0.2550142791386919,178843564.0,69.0,MISO,Central,
10250,34.1,-80.9,GIC,calculated,GMU,,1.9961869176524896,0.300201205039686,43.18767323952071,-9.383857329528794,0.143535504475535,185201670.0,,SCRTP,East,
10255,45.7,-94.7,GIC,calculated,GMU,,2.069921759555765,0.3159539299808916,54.089863149632414,-26.559137708685665,0.502871294799359,872338053.0,,MISO,Central,
10212,36.0,-86.6,GIC,calculated,GMU,,0.7824508982511382,-0.1065429065453077,44.886118382535365,-15.983139620288483,0.1744963132638616,1210590700.0,161.0,SERTP,East,
test1,0.0,0.0,GIC,measured,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test1,0.0,0.0,GIC,calculated,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test1,0.0,0.0,B,measured,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test1,0.0,0.0,B,calculated,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test2,0.0,0.0,GIC,measured,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test2,0.0,0.0,GIC,calculated,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test2,0.0,0.0,B,measured,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test2,0.0,0.0,B,calculated,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test3,0.0,0.0,GIC,measured,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test3,0.0,0.0,GIC,calculated,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test3,0.0,0.0,B,measured,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
test3,0.0,0.0,B,calculated,TEST,,,,2.732089911987458,72.85565014070959,0.0013691503156521,,,,,
