site_id,geo_lat,geo_lon,data_type,data_class,data_source,error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha
10678,31.5,87.9,GIC,measured,NERC,'not centered',,,22.806959869071775,162.05456282070156,0.01377424280774306
10694,32.0,106.2,GIC,measured,NERC,'low sampling rate',,,22.82692492303366,178.9349214410055,0.013805904543817906
10702,41.7,85.9,GIC,measured,NERC,'not centered',,,33.08769803539532,160.97420986009067,0.04492908123530246
10709,36.4,85.5,GIC,measured,NERC,'low values',,,27.821279042684658,160.19449383637615,0.02451896966282271
10710,36.4,85.5,GIC,measured,NERC,'not centered',,,27.821279042684658,160.19449383637615,0.02451896966282271
10711,36.7,85.4,GIC,measured,NERC,'low values',,,28.126009027498753,160.12662115957463,0.025393444195282347
10712,36.7,85.4,GIC,measured,NERC,'not centered',,,28.126009027498753,160.12662115957463,0.025393444195282347
10716,41.7,71.5,GIC,measured,NERC,'not centered',,,34.07193621708437,148.12964604422882,0.05031346147029085
10729,39.9,83.1,GIC,measured,NERC,'not centered',,,31.447782448871287,158.31845284397696,0.03720692804173995
10646,41.0,81.6,GIC,measured,NERC,,,,32.6350589544848,157.07933905057462,0.04265019217399988
10647,40.2,74.5,GIC,measured,NERC,'no values',,,32.336999699556486,150.62905144217893,0.041213050481146776
10660,36.2,88.6,GIC,measured,NERC,,,,27.465621484384172,162.9951390551517,0.02353636026466348
10661,36.0,87.9,GIC,measured,NERC,,,,27.29921251158929,162.34604201815134,0.023090226640230645
10690,34.7,86.8,GIC,measured,NERC,'not centered',,,26.05641446609097,161.25501758267316,0.0200151135085077
10691,37.2,86.9,GIC,measured,NERC,,,,28.54638010563818,161.52283833006365,0.026651187591408967
10692,37.2,86.9,GIC,measured,NERC,,,,28.54638010563818,161.52283833006365,0.026651187591408967
10693,36.0,84.1,GIC,measured,NERC,,,,27.500250761514437,158.89083841035998,0.02363027756847958
10696,40.4,85.9,GIC,measured,NERC,'not centered',,,31.79080672660885,160.86774310639456,0.03870399302137321
10697,36.8,80.8,GIC,measured,NERC,'spike',,,28.49990902641271,155.9602445503297,0.026509138909180514
10698,26.1,98.1,GIC,measured,NERC,'not centered',,,17.03693737012125,171.30937098954564,0.007093988941970192
10699,37.6,81.6,GIC,measured,NERC,'not centered',,,29.246178630384527,156.758903141886,0.028884656653584393
10700,37.6,81.6,GIC,measured,NERC,'not centered',,,29.246178630384527,156.758903141886,0.028884656653584393
10086,27.7,82.0,GIC,measured,NERC,'not centered',,,19.349128322609133,156.30402161571533,0.009254868682426955
10087,27.9,82.4,GIC,measured,NERC,'low values',,,19.5231781130166,156.6935100872994,0.009441977913986939
10088,27.9,82.4,GIC,measured,NERC,'not centered',,,19.5231781130166,156.6935100872994,0.009441977913986939
10089,27.8,82.4,GIC,measured,NERC,'no values',,,19.423433051469814,156.6859411026749,0.009334290790284902
10090,27.8,82.1,GIC,measured,NERC,'low values',,,19.442471896598008,156.405260732664,0.009354750303252748
10091,27.7,82.3,GIC,measured,NERC,'not centered',,,19.33001200528328,156.5847941870345,0.009234545344034253
10180,41.7,73.8,GIC,measured,NERC,,,,33.88394116296526,150.18803604778066,0.04923738702192762
10181,41.9,74.0,GIC,measured,NERC,,,,34.06700973599143,150.3923776571585,0.05028496468699756
10182,26.6,98.5,GIC,measured,NERC,,,,17.527341853104232,171.69839347212428,0.0075055617554247
10184,39.0,78.2,GIC,measured,NERC,'low values',,,30.86771345406345,153.8247504088697,0.03480590468408448
10185,39.3,81.3,GIC,measured,NERC,,,,30.959575653371964,156.6464796397346,0.03517554863358389
10186,42.0,80.0,GIC,measured,NERC,,,,33.733490919242726,155.75450394179762,0.048392820004949925
10187,41.0,81.6,GIC,measured,NERC,,,,32.6350589544848,157.07933905057462,0.04265019217399988
10191,41.3,90.5,GIC,measured,NERC,,,,32.47412348238673,165.034226825402,0.04186810000107698
10192,41.1,95.7,GIC,measured,NERC,'spike',,,32.09267378184881,169.64588941565293,0.04007118449730786
10193,41.6,71.4,GIC,measured,NERC,,,,33.981005768048064,148.02644869682393,0.04979007481806703
10194,42.6,73.9,GIC,measured,NERC,'noisy',,,34.77091185125116,150.3934642363788,0.05452475740824721
10196,33.3,111.9,GIC,measured,NERC,'spike',,,24.151491401493814,-175.8398959051059,0.01607751177106406
10197,36.4,82.2,GIC,measured,NERC,,,,28.012427479453116,157.19639771778475,0.02506391494513995
10199,35.0,84.9,GIC,measured,NERC,,,,26.45740593166436,159.54190132527884,0.020959702845658647
10200,34.1,86.7,GIC,measured,NERC,'low values',,,25.462721886071066,161.1220672140965,0.01869419442118668
10201,36.5,87.2,GIC,measured,NERC,,,,27.83268911876771,161.7448034366321,0.024551163560528864
10202,34.9,90.0,GIC,measured,NERC,'noisy',,,26.1045574540313,164.18849112311952,0.02012623337646076
10203,35.0,85.3,GIC,measured,NERC,,,,26.435304396796923,159.9070253847156,0.020906497705055052
10205,36.2,88.8,GIC,measured,NERC,'low sampling rate',,,27.456343687581537,163.17672431755867,0.02351126161618264
10207,36.0,84.1,GIC,measured,NERC,,,,27.500250761514437,158.89083841035998,0.02363027756847958
10208,35.8,86.5,GIC,measured,NERC,'spike',,,27.169674261585023,161.05913269559787,0.022748803260568697
10210,34.7,86.5,GIC,measured,NERC,,,,26.07189451065154,160.9809931147674,0.020050776250221756
10211,34.3,88.8,GIC,measured,NERC,,,,25.55940148273362,163.05630548328259,0.01890319906639262
10212,36.0,86.6,GIC,measured,NERC,'noisy',,,27.364106154638442,161.16441517446714,0.023263188250203813
10219,36.1,81.0,GIC,measured,NERC,'noisy',,,27.789223693595588,156.07813898847948,0.02442875018080556
10220,39.4,87.4,GIC,measured,NERC,'not centered',,,30.717096043189073,162.13374327712998,0.03420822269905041
10248,32.8,80.6,GIC,measured,NERC,'not centered',,,24.525848543556904,155.41971312194468,0.01678478099204202
10249,33.3,81.0,GIC,measured,NERC,'spike',,,24.997983923360422,155.83102676385076,0.017721314979277664
10250,34.1,80.9,GIC,measured,NERC,'spike',,,25.802046010812276,155.8087380753904,0.01943810454099666
10251,35.9,82.3,GIC,measured,NERC,'noisy',,,27.50771740366814,157.24417974687387,0.02365057674737649
10252,36.4,79.0,GIC,measured,NERC,'low sampling rate',,,28.222035689315533,154.2858468992571,0.025675419750055984
10325,29.8,95.2,GIC,measured,NERC,'low values',,,20.81530389318793,168.72529787152317,0.01095460534960964
10366,42.4,71.8,GIC,measured,NERC,'not centered',,,34.74234182357988,148.4936316633571,0.054345907389548434
10367,42.4,71.8,GIC,measured,NERC,'not centered',,,34.74234182357988,148.4936316633571,0.054345907389548434
10371,42.4,71.8,GIC,measured,NERC,'not centered',,,34.74234182357988,148.4936316633571,0.054345907389548434
10373,42.6,73.9,GIC,measured,NERC,'not centered',,,34.77091185125116,150.3934642363788,0.05452475740824721
10374,42.6,71.5,GIC,measured,NERC,'duplicate time stamps',,,34.966134768123474,148.25347427390207,0.05576271735594691
10376,40.9,73.9,GIC,measured,NERC,'noisy',,,33.08048045753831,150.1763764127207,0.04489180460632956
10377,40.7,74.0,GIC,measured,NERC,'noisy',,,32.87365666915842,150.24116892228943,0.04383666277692783
10378,40.7,74.0,GIC,measured,NERC,'noisy',,,32.87365666915842,150.24116892228943,0.04383666277692783
10379,40.7,74.0,GIC,measured,NERC,'noisy',,,32.87365666915842,150.24116892228943,0.04383666277692783
10380,41.1,73.8,GIC,measured,NERC,'noisy',,,33.287308807461784,150.1118331043087,0.04597236765571758
10381,40.7,74.0,GIC,measured,NERC,'noisy',,,32.87365666915842,150.24116892228943,0.04383666277692783
10382,40.6,74.2,GIC,measured,NERC,'not centered',,,32.75841152596648,150.40836311580443,0.04325952003128556
10383,40.6,74.2,GIC,measured,NERC,,,,32.75841152596648,150.40836311580443,0.04325952003128556
10384,40.7,74.0,GIC,measured,NERC,'noisy',,,32.87365666915842,150.24116892228943,0.04383666277692783
