site_id,geo_lat,geo_lon,data_type,data_class,data_source,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region
10262,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.986888254379856,-25.7109295423111,0.496951357589578,115.0,MISO,Central
10263,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.986888254379856,-25.7109295423111,0.496951357589578,115.0,MISO,Central
10264,45.1,-93.8,GIC,measured,NERC,,0.9661853461548524,-0.01493955361450329,53.986888254379856,-25.7109295423111,0.496951357589578,115.0,MISO,Central
10331,32.2,-86.3,GIC,measured,NERC,,0.6516517340247865,-0.18598444476006154,41.56572070320595,-15.51895932636871,0.11911124410757373,,SERTP,East
10360,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.863094373851396,-3.181015032088194,0.30928273328425004,230.0,PJM,East
10361,40.2,-75.3,GIC,measured,NERC,,2.691713307197934,0.430028801565164,49.863094373851396,-3.181015032088194,0.30928273328425004,230.0,PJM,East
10362,39.8,-76.3,GIC,measured,NERC,,2.44308449385514,0.3879384872683546,49.452089558702745,-4.355339847312567,0.2950044081916794,230.0,PJM,East
10363,40.2,-75.6,GIC,measured,NERC,,2.343391466974178,0.36984484418619445,49.86014034940266,-3.5364402714800947,0.3091776838216797,,PJM,East
10364,40.2,-75.6,GIC,measured,NERC,,2.343391466974178,0.36984484418619445,49.86014034940266,-3.5364402714800947,0.3091776838216797,,PJM,East
10399,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.71988600619126,-6.690573619911787,0.2711811074140156,,PJM,East
10400,39.1,-78.3,GIC,measured,NERC,,2.0731811017327963,0.3166372413354602,48.71988600619126,-6.690573619911787,0.2711811074140156,,PJM,East
