site_id,geo_lat,geo_lon,data_type,data_class,data_source,error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha
10378,40.7,74.0,GIC,measured,NERC,,,,32.87358711814603,150.24120574073314,0.04383631215663827
10379,40.7,74.0,GIC,measured,NERC,,,,32.87358711814603,150.24120574073314,0.04383631215663827
10380,41.1,73.8,GIC,measured,NERC,,,,33.28723934108349,150.1118704105095,0.04597200040078802
10381,40.7,74.0,GIC,measured,NERC,,,,32.87358711814603,150.24120574073314,0.04383631215663827
10382,40.6,74.2,GIC,measured,NERC,,,,32.75834186607156,150.40839969700843,0.043259173485507375
10383,40.6,74.2,GIC,measured,NERC,,,,32.75834186607156,150.40839969700843,0.043259173485507375
10384,40.7,74.0,GIC,measured,NERC,,,,32.87358711814603,150.24120574073314,0.04383631215663827
10385,41.2,73.8,GIC,measured,NERC,,,,33.38668128901935,150.12449809444234,0.04650074566342062
10386,40.8,73.9,GIC,measured,NERC,,,,32.98096217993757,150.16390678439768,0.0443809645293811
10387,41.0,73.9,GIC,measured,NERC,,,,33.17985846645483,150.1889484774061,0.04540779215283318
10388,41.0,73.9,GIC,measured,NERC,,,,33.17985846645483,150.1889484774061,0.04540779215283318
10453,38.5,81.8,GIC,measured,NERC,,,,30.130742248841834,157.02198542694398,0.031977590436507865
10455,40.1,82.7,GIC,measured,NERC,,,,31.670846206228802,157.97814378143855,0.03817371973166701
10456,38.2,82.6,GIC,measured,NERC,,,,29.78257881766283,157.71680464551682,0.0307225392896359
10458,42.2,86.3,GIC,measured,NERC,,,,33.565841889501705,161.37082836188677,0.04746876032429523
10460,28.9,96.2,GIC,measured,NERC,,,,19.885806590898923,169.62144450889585,0.009844055376835198
10461,32.2,100.0,GIC,measured,NERC,,,,23.094309319049984,173.2345530981914,0.014237019391649177
10462,32.2,100.0,GIC,measured,NERC,,,,23.094309319049984,173.2345530981914,0.014237019391649177
10463,35.4,99.7,GIC,measured,NERC,,,,26.299183244201352,173.04105128463962,0.0205817770090126
10464,35.4,99.7,GIC,measured,NERC,,,,26.299183244201352,173.04105128463962,0.0205817770090126
10467,37.4,79.9,GIC,measured,NERC,,,,29.15711014601964,155.2003129701747,0.028590304784119887
10468,37.4,79.9,GIC,measured,NERC,,,,29.15711014601964,155.2003129701747,0.028590304784119887
10469,37.4,79.9,GIC,measured,NERC,,,,29.15711014601964,155.2003129701747,0.028590304784119887
10471,37.4,79.9,GIC,measured,NERC,,,,29.15711014601964,155.2003129701747,0.028590304784119887
10473,28.7,97.2,GIC,measured,NERC,,,,19.658445854268024,170.54553144355208,0.009590003685873824
10474,28.7,97.2,GIC,measured,NERC,,,,19.658445854268024,170.54553144355208,0.009590003685873824
10475,40.2,81.9,GIC,measured,NERC,,,,31.819088656805576,157.2706939753757,0.038830079671051156
10476,40.1,82.8,GIC,measured,NERC,,,,31.66487909261472,158.06774374072143,0.038147533221411026
10477,31.4,95.4,GIC,measured,NERC,,,,22.40803140632245,168.97202134109807,0.013156601024542285
10478,42.0,86.6,GIC,measured,NERC,,,,33.351126124157915,161.6206632739277,0.046310999555893545
10480,42.0,86.6,GIC,measured,NERC,,,,33.351126124157915,161.6206632739277,0.046310999555893545
10481,40.2,85.3,GIC,measured,NERC,,,,31.62300565379237,160.31485808062874,0.03796427743880802
10482,40.2,85.3,GIC,measured,NERC,,,,31.62300565379237,160.31485808062874,0.03796427743880802
10483,39.0,83.0,GIC,measured,NERC,,,,30.556263609970756,158.1482562624646,0.033581331926651664
10484,39.0,83.0,GIC,measured,NERC,,,,30.556263609970756,158.1482562624646,0.033581331926651664
10485,39.0,83.0,GIC,measured,NERC,,,,30.556263609970756,158.1482562624646,0.033581331926651664
10487,41.5,86.4,GIC,measured,NERC,,,,32.862388366336894,161.40248834302636,0.04377989361621893
10489,36.6,79.3,GIC,measured,NERC,,,,28.400585086781085,154.5782411449864,0.026208067546205673
10490,41.7,85.9,GIC,measured,NERC,,,,33.08762273331457,160.97423801088166,0.04492869216285722
10491,40.8,84.0,GIC,measured,NERC,,,,32.29313647133185,159.20412196474345,0.04100568412143172
10492,40.8,84.0,GIC,measured,NERC,,,,32.29313647133185,159.20412196474345,0.04100568412143172
10493,36.7,79.9,GIC,measured,NERC,,,,28.459578544596134,155.13328250418905,0.026386474059540196
10494,36.7,79.9,GIC,measured,NERC,,,,28.459578544596134,155.13328250418905,0.026386474059540196
10495,36.7,79.9,GIC,measured,NERC,,,,28.459578544596134,155.13328250418905,0.026386474059540196
10496,36.3,94.5,GIC,measured,NERC,,,,27.332748418146707,168.3530514271306,0.02317944902201101
10497,40.5,84.1,GIC,measured,NERC,,,,31.988317470010216,159.26707741858303,0.03959316526519937
10498,40.2,83.1,GIC,measured,NERC,,,,31.74681975703576,158.34557087788633,0.03850870316802171
10499,40.2,83.1,GIC,measured,NERC,,,,31.74681975703576,158.34557087788633,0.03850870316802171
10500,41.6,86.3,GIC,measured,NERC,,,,32.96725203145251,161.3216585445447,0.04431104565769183
10502,36.9,80.8,GIC,measured,NERC,,,,28.59950622436004,155.96951281883722,0.026814511525422333
10503,36.9,80.8,GIC,measured,NERC,,,,28.59950622436004,155.96951281883722,0.026814511525422333
10504,36.9,80.8,GIC,measured,NERC,,,,28.59950622436004,155.96951281883722,0.026814511525422333
10506,38.7,85.4,GIC,measured,NERC,,,,30.12126974538164,160.28293149459307,0.03194277500169025
10507,40.1,82.7,GIC,measured,NERC,,,,31.670846206228802,157.97814378143855,0.03817371973166701
10509,39.8,80.8,GIC,measured,NERC,,,,31.489651080712548,156.24552815511626,0.037386507387235555
10511,41.9,86.2,GIC,measured,NERC,,,,33.27166103332795,161.2573478996506,0.045889715043532606
10512,40.0,82.6,GIC,measured,NERC,,,,31.57714440030606,157.87933025324855,0.0377645792349025
10513,26.1,97.6,GIC,measured,NERC,,,,17.049227967125262,170.8399270461655,0.0071040228076384385
10515,26.1,97.6,GIC,measured,NERC,,,,17.049227967125262,170.8399270461655,0.0071040228076384385
10516,39.6,81.2,GIC,measured,NERC,,,,31.264821554173324,156.5853395324795,0.03643225391037704
10517,32.0,93.2,GIC,measured,NERC,,,,23.080680634588703,166.96939389950055,0.014214723206434288
10519,27.8,97.6,GIC,measured,NERC,,,,18.74854230135402,170.89066327581708,0.00863723375801952
10520,27.8,97.6,GIC,measured,NERC,,,,18.74854230135402,170.89066327581708,0.00863723375801952
10521,31.3,103.1,GIC,measured,NERC,,,,22.148386423133005,176.07280925644494,0.012769562872706152
10522,31.3,103.1,GIC,measured,NERC,,,,22.148386423133005,176.07280925644494,0.012769562872706152
10524,40.2,83.0,GIC,measured,NERC,,,,31.75271509659423,158.25601792262282,0.03853481953633094
10525,40.2,83.0,GIC,measured,NERC,,,,31.75271509659423,158.25601792262282,0.03853481953633094
10527,40.3,83.4,GIC,measured,NERC,,,,31.828982299557133,158.62316783320213,0.03887428447137855
10528,37.2,80.2,GIC,measured,NERC,,,,28.937843360024857,155.45319070898282,0.027878394172481603
10529,37.2,80.2,GIC,measured,NERC,,,,28.937843360024857,155.45319070898282,0.027878394172481603
10530,39.0,81.9,GIC,measured,NERC,,,,30.622949055293667,157.15822463368596,0.033839851328372736
10531,32.5,99.8,GIC,measured,NERC,,,,23.398038755467155,173.05806651140404,0.014743089387242746
10532,32.5,99.8,GIC,measured,NERC,,,,23.398038755467155,173.05806651140404,0.014743089387242746
10534,36.6,82.7,GIC,measured,NERC,,,,28.18117751809124,157.66798352685493,0.02555506190349116
10537,27.6,97.7,GIC,measured,NERC,,,,18.546110476987963,170.97808085172892,0.008438484280432666
10538,26.3,98.2,GIC,measured,NERC,,,,17.234392161608355,171.40883474036985,0.007256917113116347
10539,26.3,98.2,GIC,measured,NERC,,,,17.234392161608355,171.40883474036985,0.007256917113116347
10541,41.7,86.5,GIC,measured,NERC,,,,33.05685671248114,161.50757183548387,0.04477001117828502
10542,36.0,95.7,GIC,measured,NERC,,,,26.996098811292867,169.42852728512423,0.022299212485672817
10543,36.0,95.7,GIC,measured,NERC,,,,26.996098811292867,169.42852728512423,0.022299212485672817
10545,37.4,79.1,GIC,measured,NERC,,,,29.21134563938257,154.47503055356904,0.02876918210830456
10546,37.4,79.1,GIC,measured,NERC,,,,29.21134563938257,154.47503055356904,0.02876918210830456
10547,37.4,79.1,GIC,measured,NERC,,,,29.21134563938257,154.47503055356904,0.02876918210830456
10548,26.2,98.2,GIC,measured,NERC,,,,17.13442744461284,171.40605443157295,0.007173969704408218
10549,26.2,98.2,GIC,measured,NERC,,,,17.13442744461284,171.40605443157295,0.007173969704408218
10550,26.3,97.6,GIC,measured,NERC,,,,17.24914797212638,170.84584633168882,0.007269241962083793
10551,26.3,97.6,GIC,measured,NERC,,,,17.24914797212638,170.84584633168882,0.007269241962083793
10552,40.0,83.1,GIC,measured,NERC,,,,31.547412773946007,158.3274924206001,0.037635677455565675
10557,31.5,100.3,GIC,measured,NERC,,,,22.38894651188744,173.49433386016165,0.013127757069648313
10558,30.9,103.4,GIC,measured,NERC,,,,21.745253714817096,176.34442812156064,0.012191075616386595
10559,30.9,103.4,GIC,measured,NERC,,,,21.745253714817096,176.34442812156064,0.012191075616386595
10561,41.0,83.3,GIC,measured,NERC,,,,32.53273826142995,158.59718436585635,0.04215127360748015
10563,40.7,81.4,GIC,measured,NERC,,,,32.348479687437944,156.87129648671592,0.041267495824381425
10564,40.7,84.2,GIC,measured,NERC,,,,32.18213599252188,159.3739515139048,0.04048557100454521
10565,26.1,98.2,GIC,measured,NERC,,,,17.0344626896741,171.40327711218183,0.007091970363307097
10567,39.2,87.5,GIC,measured,NERC,,,,30.512536798831867,162.20884674220528,0.03341288927127855
10568,39.2,87.5,GIC,measured,NERC,,,,30.512536798831867,162.20884674220528,0.03341288927127855
10569,39.2,87.5,GIC,measured,NERC,,,,30.512536798831867,162.20884674220528,0.03341288927127855
10570,40.2,80.7,GIC,measured,NERC,,,,31.89466905312201,156.19527163477642,0.039169051840179575
10572,38.4,82.5,GIC,measured,NERC,,,,29.98803791626444,157.6443597179694,0.031457088912503275
10573,38.4,82.5,GIC,measured,NERC,,,,29.98803791626444,157.6443597179694,0.031457088912503275
10574,38.4,82.5,GIC,measured,NERC,,,,29.98803791626444,157.6443597179694,0.031457088912503275
10575,41.7,86.1,GIC,measured,NERC,,,,33.07727371721609,161.15202899979036,0.04487525267709077
10576,41.7,86.1,GIC,measured,NERC,,,,33.07727371721609,161.15202899979036,0.04487525267709077
10577,41.4,84.9,GIC,measured,NERC,,,,32.84156128193272,160.0591081356809,0.04367516122228615
10578,40.2,82.8,GIC,measured,NERC,,,,31.764575208895508,158.07690118859787,0.03858741353302259
