site_id,geo_lat,geo_lon,data_type,data_class,data_source,event,manual_error,interpolated_beta,log10_beta,mag_lat,mag_lon,alpha,nearest_volt,power_pool,US_region,automated_error
10380,41.1,-73.8,GIC,measured,NERC,2021-05-12,,2.252931532745684,0.3527479935868742,50.441289362943714,-1.3379277238249012,0.330546807880491,,NYISO,East,Excessive pre-storm noise: std before (1.9082 A) > 1/4 * std after (1.9468 A)
10381,40.7,-74.0,GIC,measured,NERC,2021-05-12,,2.553542949086076,0.4071431668299854,50.04047112535007,-1.570881572368263,0.3156563681772399,,NYISO,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.7840 A) > 1/4 * std after (0.8510 A)"
10382,40.6,-74.2,GIC,measured,NERC,2021-05-12,,2.719221634832854,0.434444606948329,49.93951640210857,-1.8059137071051703,0.3120128541758813,,PJM,East,Excessive pre-storm noise: std before (0.3563 A) > 1/4 * std after (0.6020 A)
10383,40.6,-74.2,GIC,measured,NERC,2021-05-12,,2.719221634832854,0.434444606948329,49.93951640210857,-1.8059137071051703,0.3120128541758813,,PJM,East,Excessive pre-storm noise: std before (0.4383 A) > 1/4 * std after (1.7256 A)
10384,40.7,-74.0,GIC,measured,NERC,2021-05-12,,2.553542949086076,0.4071431668299854,50.04047112535007,-1.570881572368263,0.3156563681772399,,NYISO,East,Excessive pre-storm noise: std before (0.4383 A) > 1/4 * std after (1.7256 A)
10386,40.8,-73.9,GIC,measured,NERC,2021-05-12,,2.448214817780424,0.3888495221677638,50.14089799535835,-1.4536859240336513,0.3193230446312824,,NYISO,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.5769 A) > 1/4 * std after (0.6214 A)"
10387,41.0,-73.9,GIC,measured,NERC,2021-05-12,,2.358259664051346,0.3725916228353744,50.340895022627286,-1.4553909276064785,0.3267524751725833,,NYISO,East,Excessive pre-storm noise: std before (0.7632 A) > 1/4 * std after (1.0975 A)
10388,41.0,-73.9,GIC,measured,NERC,2021-05-12,,2.358259664051346,0.3725916228353744,50.340895022627286,-1.4553909276064785,0.3267524751725833,,NYISO,East,Excessive pre-storm noise: std before (0.8462 A) > 1/4 * std after (1.1007 A)
10430,39.6,-75.6,GIC,measured,NERC,2021-05-12,,2.265614252826253,0.3551859681355238,48.92916215031463,-3.437671621872604,0.2777867261902716,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:10"
10431,39.6,-75.7,GIC,measured,NERC,2021-05-12,,2.3091290131355544,0.3634481980222522,48.92817206092229,-3.5549397891339307,0.2777550991163824,138.0,PJM,East,Data is constant for at least 5 minutes starting at time 2021-05-12 06:05:10
10432,38.5,-76.6,GIC,measured,NERC,2021-05-12,,0.9920645909046396,-0.0034600510713608,47.817923893311146,-4.582463601727756,0.2444623349419128,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1033 A) > 1/4 * std after (0.3843 A)"
10433,38.5,-76.6,GIC,measured,NERC,2021-05-12,,0.9920645909046396,-0.0034600510713608,47.817923893311146,-4.582463601727756,0.2444623349419128,,PJM,East,
10434,39.5,-75.1,GIC,measured,NERC,2021-05-12,,2.1973806720954783,0.3419053001928759,48.83362044412523,-2.849696602501702,0.2747513072060966,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10435,39.4,-74.6,GIC,measured,NERC,2021-05-12,,1.5563786944062044,0.1921152770243088,48.73724489167301,-2.262320385903913,0.2717229993215003,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:09:50"
10436,39.4,-74.6,GIC,measured,NERC,2021-05-12,,1.5563786944062044,0.1921152770243088,48.73724489167301,-2.262320385903913,0.2717229993215003,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Data is constant for at least 5 minutes starting at time 2021-05-12 06:05:50"
10456,38.2,-82.6,GIC,measured,NERC,2021-05-12,,0.5445291676771482,-0.2639788523233282,47.38142797312392,-11.54591389465831,0.2324939531911611,,PJM,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10457,38.2,-82.6,GIC,measured,NERC,2021-05-12,,0.5445291676771482,-0.2639788523233282,47.38142797312392,-11.54591389465831,0.2324939531911611,,PJM,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10458,42.2,-86.3,GIC,measured,NERC,2021-05-12,,0.5461142418775051,-0.2627164975385062,51.23241776640622,-16.189178352000106,0.3620303482066093,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10460,28.9,-96.2,GIC,measured,NERC,2021-05-12,,0.0626858854189427,-1.202830235480755,37.38623794469366,-26.097001901372877,0.0736568660268709,138.0,ERCOT,ERCOT,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10461,32.2,-100.0,GIC,measured,NERC,2021-05-12,,0.4124801634036799,-0.3845969322812525,40.37984155714173,-30.664555037988872,0.1039262776547988,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10463,35.4,-99.7,GIC,measured,NERC,2021-05-12,,0.3709370469559069,-0.4306997897907094,43.58873673668317,-30.760690376161303,0.1503107360057543,345.0,SPP,Central,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10464,35.4,-99.7,GIC,measured,NERC,2021-05-12,,0.3709370469559069,-0.4306997897907094,43.58873673668317,-30.760690376161303,0.1503107360057543,345.0,SPP,Central,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10465,37.4,-79.9,GIC,measured,NERC,2021-05-12,,1.5019975681211808,0.176669229504097,46.65774205488584,-8.376725956553193,0.2139281768114963,500.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10467,37.4,-79.9,GIC,measured,NERC,2021-05-12,,1.5019975681211808,0.176669229504097,46.65774205488584,-8.376725956553193,0.2139281768114963,500.0,PJM,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10468,37.4,-79.9,GIC,measured,NERC,2021-05-12,,1.5019975681211808,0.176669229504097,46.65774205488584,-8.376725956553193,0.2139281768114963,500.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1524 A) > 1/4 * std after (0.2631 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10469,37.4,-79.9,GIC,measured,NERC,2021-05-12,,1.5019975681211808,0.176669229504097,46.65774205488584,-8.376725956553193,0.2139281768114963,500.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2480 A) > 1/4 * std after (0.2827 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10470,37.4,-79.9,GIC,measured,NERC,2021-05-12,,1.5019975681211808,0.176669229504097,46.65774205488584,-8.376725956553193,0.2139281768114963,500.0,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10471,37.4,-79.9,GIC,measured,NERC,2021-05-12,,1.5019975681211808,0.176669229504097,46.65774205488584,-8.376725956553193,0.2139281768114963,500.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.2257 A) > 1/4 * std after (0.3504 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 07:11:00"
10472,40.0,-83.2,GIC,measured,NERC,2021-05-12,,0.8704792378924833,-0.0602415829340809,49.159562558673294,-12.36206005724554,0.285245352033239,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10473,28.7,-97.2,GIC,measured,NERC,2021-05-12,,0.091566592534447,-1.0382629469033262,37.1141460586755,-27.173221688410845,0.0713877864612437,138.0,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1819 A) > 1/4 * std after (0.2444 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10474,28.7,-97.2,GIC,measured,NERC,2021-05-12,,0.091566592534447,-1.0382629469033262,37.1141460586755,-27.173221688410845,0.0713877864612437,138.0,ERCOT,ERCOT,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: nonzero std before while std after is zero;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10475,40.2,-81.9,GIC,measured,NERC,2021-05-12,,0.6044645604758745,-0.2186291565748386,49.40184485804316,-10.852205110183649,0.293304746421839,,PJM,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 17:47:00"
10478,42.0,-86.6,GIC,measured,NERC,2021-05-12,,0.6317656392031411,-0.1994439984218071,51.01908179248587,-16.523534288747427,0.3532564944094883,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10483,39.0,-83.0,GIC,measured,NERC,2021-05-12,,0.8505385171694224,-0.0703060143084743,48.16742157435812,-12.061242076993448,0.2544879484532766,,PJM,East,"Excessive pre-storm noise: std before (0.6178 A) > 1/4 * std after (0.5913 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10484,39.0,-83.0,GIC,measured,NERC,2021-05-12,,0.8505385171694224,-0.0703060143084743,48.16742157435812,-12.061242076993448,0.2544879484532766,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0452 A) > 1/4 * std after (0.0565 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10485,39.0,-83.0,GIC,measured,NERC,2021-05-12,,0.8505385171694224,-0.0703060143084743,48.16742157435812,-12.061242076993448,0.2544879484532766,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10487,41.5,-86.4,GIC,measured,NERC,2021-05-12,,0.638281251821335,-0.1949879118761939,50.52918199687095,-16.23949782702249,0.3339048024149104,,MISO,Central,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10491,40.8,-84.0,GIC,measured,NERC,2021-05-12,,0.7665596415364551,-0.1154540495734584,49.929754698724544,-13.35845476572381,0.3116627863575278,,PJM,East,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10492,40.8,-84.0,GIC,measured,NERC,2021-05-12,,0.7665596415364551,-0.1154540495734584,49.929754698724544,-13.35845476572381,0.3116627863575278,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1326 A) > 1/4 * std after (0.4911 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10493,36.7,-79.9,GIC,measured,NERC,2021-05-12,,1.838743370592181,0.2645211199325006,45.958048411743086,-8.346748114560839,0.1973888354410367,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0461 A) > 1/4 * std after (0.1123 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10494,36.7,-79.9,GIC,measured,NERC,2021-05-12,,1.838743370592181,0.2645211199325006,45.958048411743086,-8.346748114560839,0.1973888354410367,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0686 A) > 1/4 * std after (0.2111 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10495,36.7,-79.9,GIC,measured,NERC,2021-05-12,,1.838743370592181,0.2645211199325006,45.958048411743086,-8.346748114560839,0.1973888354410367,,PJM,East,"All GIC values are positive;
All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10496,36.3,-94.5,GIC,measured,NERC,2021-05-12,,1.3046803267356712,0.1155041137113139,44.87962150082508,-25.02082950278986,0.1743659885362156,,SPP,Central,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:03:00"
10497,40.5,-84.1,GIC,measured,NERC,2021-05-12,,0.8526834604335003,-0.0692121609783843,49.62636009999953,-13.452753695337622,0.3009762661078316,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10498,40.2,-83.1,GIC,measured,NERC,2021-05-12,,0.8540103698566057,-0.0685368558400822,49.36281915579102,-12.258839027257052,0.2919913571170368,138.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10499,40.2,-83.1,GIC,measured,NERC,2021-05-12,,0.8540103698566057,-0.0685368558400822,49.36281915579102,-12.258839027257052,0.2919913571170368,138.0,PJM,East,"Excessive pre-storm noise: std before (0.5459 A) > 1/4 * std after (0.9521 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10502,36.9,-80.8,GIC,measured,NERC,2021-05-12,,1.5265457569238223,0.1837098264412309,46.13542061502996,-9.393558939564306,0.2014564785530715,138.0,PJM,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10506,38.7,-85.4,GIC,measured,NERC,2021-05-12,,0.6278369474216446,-0.2021531301950936,47.77718101911206,-14.8281493014874,0.2433196028401305,345.0,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10507,40.1,-82.7,GIC,measured,NERC,2021-05-12,,0.789302714347613,-0.1027564036887897,49.27644237941232,-11.783463190268035,0.2891052687827953,,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10509,39.8,-80.8,GIC,measured,NERC,2021-05-12,,0.4269383218552357,-0.3696348613044888,49.03373808119062,-9.540067554014133,0.2811476227739778,138.0,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10510,38.2,-81.4,GIC,measured,NERC,2021-05-12,,0.5207467715866416,-0.2833734138169961,47.41809990088092,-10.15375813690134,0.2334765137647071,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10512,40.0,-82.6,GIC,measured,NERC,2021-05-12,,0.7716446476070943,-0.1125826518829761,49.17983353211805,-11.659757245712733,0.2859110808025195,69.0,PJM,East,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10513,26.1,-97.6,GIC,measured,NERC,2021-05-12,,,,34.49354133156834,-27.340994757289245,0.0528129936942423,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10515,26.1,-97.6,GIC,measured,NERC,2021-05-12,,,,34.49354133156834,-27.340994757289245,0.0528129936942423,,ERCOT,ERCOT,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10516,39.6,-81.2,GIC,measured,NERC,2021-05-12,,0.4866894207269788,-0.3127480940068148,48.82284770021581,-9.99729911205209,0.2744111380323384,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10518,27.6,-99.3,GIC,measured,NERC,2021-05-12,,0.1604749567405534,-0.794592732717007,35.85690722261699,-29.34820374031557,0.0617778156899832,,ERCOT,ERCOT,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10519,27.8,-97.6,GIC,measured,NERC,2021-05-12,,0.0713722986894851,-1.1464703156841167,36.187547168409615,-27.5158645080024,0.0641720606989294,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10520,27.8,-97.6,GIC,measured,NERC,2021-05-12,,0.0713722986894851,-1.1464703156841167,36.187547168409615,-27.5158645080024,0.0641720606989294,,ERCOT,ERCOT,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10521,31.3,-103.1,GIC,measured,NERC,2021-05-12,,0.5321830949419017,-0.2739389251436202,39.21553782706117,-33.958297539278696,0.0909024406003735,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.3476 A) > 1/4 * std after (0.3934 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10524,40.2,-83.0,GIC,measured,NERC,2021-05-12,,0.83771112864701,-0.0769057150961176,49.36625012381276,-12.141674800416526,0.2921065883444572,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.4788 A) > 1/4 * std after (0.2684 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:27:00"
10525,40.2,-83.0,GIC,measured,NERC,2021-05-12,,0.83771112864701,-0.0769057150961176,49.36625012381276,-12.141674800416526,0.2921065883444572,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.3394 A) > 1/4 * std after (0.3097 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 08:09:00"
10528,37.2,-80.2,GIC,measured,NERC,2021-05-12,,1.2684313918881838,0.1032669816640313,46.4505964256478,-8.714776744067551,0.2088922542124457,,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10529,37.2,-80.2,GIC,measured,NERC,2021-05-12,,1.2684313918881838,0.1032669816640313,46.4505964256478,-8.714776744067551,0.2088922542124457,,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1764 A) > 1/4 * std after (0.4176 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10530,39.0,-81.9,GIC,measured,NERC,2021-05-12,,0.5146240652046337,-0.2885099088734238,48.20278340629547,-10.780156221490868,0.2555249589904994,,PJM,East,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0000 A) > 1/4 * std after (0.0000 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10531,32.5,-99.8,GIC,measured,NERC,2021-05-12,,0.4425380146204536,-0.3540494168740014,40.6949205637256,-30.48188622968931,0.1077610056992828,138.0,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0465 A) > 1/4 * std after (0.1500 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10532,32.5,-99.8,GIC,measured,NERC,2021-05-12,,0.4425380146204536,-0.3540494168740014,40.6949205637256,-30.48188622968931,0.1077610056992828,138.0,ERCOT,ERCOT,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10534,36.6,-82.7,GIC,measured,NERC,2021-05-12,,0.8686256164587953,-0.0611673670959917,45.77951731011933,-11.566078653826072,0.1933775490416695,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.1130 A) > 1/4 * std after (0.3493 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10537,27.6,-97.7,GIC,measured,NERC,2021-05-12,,0.0706371377795155,-1.1509669067088883,35.98075660545435,-27.604031295337737,0.0626639930795331,,ERCOT,ERCOT,"All GIC values are positive;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: nonzero std before while std after is zero;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10538,26.3,-98.2,GIC,measured,NERC,2021-05-12,,,,34.647587945252525,-28.012892887426567,0.053756931331801,138.0,ERCOT,ERCOT,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0469 A) > 1/4 * std after (0.0000 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10539,26.3,-98.2,GIC,measured,NERC,2021-05-12,,,,34.647587945252525,-28.012892887426567,0.053756931331801,138.0,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.0803 A) > 1/4 * std after (0.3019 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10542,36.0,-95.7,GIC,measured,NERC,2021-05-12,,0.9354586046984892,-0.0289754258537487,44.496333868922775,-26.34181875950872,0.1668471952298142,345.0,SPP,Central,"Excessive pre-storm noise: std before (0.6497 A) > 1/4 * std after (0.9891 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10543,36.0,-95.7,GIC,measured,NERC,2021-05-12,,0.9354586046984892,-0.0289754258537487,44.496333868922775,-26.34181875950872,0.1668471952298142,345.0,SPP,Central,"Excessive pre-storm noise: std before (0.4057 A) > 1/4 * std after (0.9212 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10545,37.4,-79.1,GIC,measured,NERC,2021-05-12,,1.71663255208625,0.2346773436877947,46.67562454476413,-7.450984961337856,0.2143685698599319,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10546,37.4,-79.1,GIC,measured,NERC,2021-05-12,,1.71663255208625,0.2346773436877947,46.67562454476413,-7.450984961337856,0.2143685698599319,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10547,37.4,-79.1,GIC,measured,NERC,2021-05-12,,1.71663255208625,0.2346773436877947,46.67562454476413,-7.450984961337856,0.2143685698599319,,PJM,East,"All GIC values are negative;
Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10548,26.2,-98.2,GIC,measured,NERC,2021-05-12,,,,34.54794989529533,-28.002566161464607,0.0531444797647286,138.0,ERCOT,ERCOT,"Excessive pre-storm noise: std before (0.8948 A) > 1/4 * std after (0.1901 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:37:00"
10549,26.2,-98.2,GIC,measured,NERC,2021-05-12,,,,34.54794989529533,-28.002566161464607,0.0531444797647286,138.0,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.5966 A) > 1/4 * std after (0.1258 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10550,26.3,-97.6,GIC,measured,NERC,2021-05-12,,0.0725056662286701,-1.139628052522973,34.69284903293384,-27.36119207720236,0.0540374669719464,,ERCOT,ERCOT,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:01:00"
10551,26.3,-97.6,GIC,measured,NERC,2021-05-12,,0.0725056662286701,-1.139628052522973,34.69284903293384,-27.36119207720236,0.0540374669719464,,ERCOT,ERCOT,"Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10552,40.0,-83.1,GIC,measured,NERC,2021-05-12,,0.8541780627588123,-0.0684515864389715,49.163022128268025,-12.245035191446943,0.285358859618164,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.3360 A) > 1/4 * std after (0.3678 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10553,40.0,-83.1,GIC,measured,NERC,2021-05-12,,0.8541780627588123,-0.0684515864389715,49.163022128268025,-12.245035191446943,0.285358859618164,,PJM,East,"Low signal: all GIC values within +/- 4 A;
Excessive pre-storm noise: std before (0.3694 A) > 1/4 * std after (0.5691 A);
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:05:00"
10556,31.5,-100.3,GIC,measured,NERC,2021-05-12,,0.5541085061651425,-0.2564051828986983,39.65827037560245,-30.90629173547095,0.0956505162539052,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
10557,31.5,-100.3,GIC,measured,NERC,2021-05-12,,0.5541085061651425,-0.2564051828986983,39.65827037560245,-30.90629173547095,0.0956505162539052,,ERCOT,ERCOT,"Low signal: all GIC values within +/- 4 A;
Cadence is >= 60 seconds (60.0 seconds);
Data is constant for at least 5 minutes starting at time 2021-05-12 06:00:00"
